"L’urbaniste est présenté par comparaison, de manière assez caricaturale, comme saisissant l’espace dans « la globalité une de ses données »"	"(George 1965, 644)."	" Cette opposition n’est pas plus développée pour insister sur la complémentarité des deux approches."	"TxtTheseConstructResult"	"Result5"	"Geor1a"
"Le travail préalable du géographe assure « la transmission dans les meilleures conditions du "témoin" dans la course de relais entre géographie et urbanisme »"	"(George 1965, 648)."	""	"TxtTheseConstructResult"	"Result5"	"Geor1a"
"« Il est sans discussion que l’urbaniste prend acte d’un espace actuel qui est un produit de l’action des collectivités humaines sur un milieu naturel »"	"(George 1965, 644)."	""	"TxtTheseConstructResult"	"Result5"	"fn1"
"« chacun des éléments de l’espace est une donnée dont il [le géographe] doit tenir compte séparément dans son analyse avant de procéder aux synthèses successives qui conduisent à une vue globale de l’espace »"	"(Ibid)"	""	"TxtTheseConstructResult"	"Result5"	"fn2"
